Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
L227_2014_6m_011_57	TIGR01281_10	L227_2014_6m_011__01000_Septum_site-determining_protein_MinD_ma252_6_to_40	0.00044	35			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_57	TIGR01281_10	L227_2014_6m_011__01586_Nitrogenase_iron_protein_ma250_2_to_146	1.4e-21	145	gi|501440763|ref|WP_012464212.1|	81.3	Methylacidiphilum infernorum	Methylacidiphilum	Methylacidiphilaceae	Methylacidiphilales	Methylacidiphilae	Verrucomicrobia	Bacteria
L227_2014_6m_011_57	TIGR01281_10	L227_2014_6m_011__01546_Chromosome_partitioning_protein_ParA_ma251_11_to_47	8e-08	37	gi|640623785|ref|WP_025051801.1|	51.9	Sulfitobacter noctilucae	Sulfitobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_012_58	TIGR01281_10	L227_2014_6m_012__00675_Sporulation_initiation_inhibitor_protein_Soj_ma254_34_to_87	1.5e-07	54	gi|503196773|ref|WP_013431434.1|	50.0	Caldicellulosiruptor kronotskyensis	Caldicellulosiruptor	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
L227_2014_6m_012_58	TIGR01281_10	L227_2014_6m_012__00400_Iron-sulfur_cluster_carrier_protein_ma255_116_to_168	1.9e-06	53			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_013_59	TIGR01281_10	L227_2014_6m_013__01000_Sporulation_initiation_inhibitor_protein_Soj_ma256_8_to_43	6.3e-08	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_013_59	TIGR01281_10	L227_2014_6m_013__02040_Septum_site-determining_protein_MinD_ma257_6_to_41	1.2e-06	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_013_59	TIGR01281_10	L227_2014_6m_013__00041_Sporulation_initiation_inhibitor_protein_Soj_ma260_13_to_67	0.00024	55			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_013_59	TIGR01281_10	L227_2014_6m_013__02261_putative_protein_ma259_70_to_111	0.00016	42			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_013_59	TIGR01281_10	L227_2014_6m_013__00656_Iron-sulfur_cluster_carrier_protein_ma258_114_to_143	5.6e-06	30			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_60	TIGR01281_10	L227_2014_6m_015__00931_Sporulation_initiation_inhibitor_protein_Soj_ma261_13_to_51	2.4e-08	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_60	TIGR01281_10	L227_2014_6m_015__00231_Sporulation_initiation_inhibitor_protein_Soj_ma262_5_to_49	7.5e-08	45	gi|1057366749|ref|WP_068726938.1|	59.7	unclassified	Tepidibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
L227_2014_6m_034_61	TIGR01281_10	L227_2014_6m_034__02522_Sporulation_initiation_inhibitor_protein_Soj_ma263_10_to_50	1.9e-05	41	gi|763130042|ref|WP_044009840.1|	54.1	Lactobacillus wasatchensis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
L227_2014_8m_007_62	TIGR01281_10	L227_2014_8m_007__01255_Iron-sulfur_cluster_carrier_protein_ma264_101_to_131	1.7e-06	31			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_8m_007_62	TIGR01281_10	L227_2014_8m_007__01247_Sporulation_initiation_inhibitor_protein_Soj_ma266_10_to_47	4.1e-06	38	gi|518483399|ref|WP_019653606.1|	70.9	Variovorax paradoxus	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_007_62	TIGR01281_10	L227_2014_8m_007__01022_Sporulation_initiation_inhibitor_protein_Soj_ma265_10_to_47	2.6e-06	38	gi|518483399|ref|WP_019653606.1|	71.3	Variovorax paradoxus	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_009_63	TIGR01281_10	L227_2014_8m_009__00929_Septum_site-determining_protein_MinD_ma270_6_to_46	0.00044	41			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_8m_009_63	TIGR01281_10	L227_2014_8m_009__01869_Iron-sulfur_cluster_carrier_protein_ma269_33_to_61	0.00011	29			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_8m_009_63	TIGR01281_10	L227_2014_8m_009__00995_hypothetical_protein_ma268_3_to_47	2.3e-06	45			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_8m_009_63	TIGR01281_10	L227_2014_8m_009__00243_Nitrogenase_iron_protein_1_ma267_33_to_293	2.5e-67	261	gi|501056186|ref|WP_012107653.1|	75.2	Methanoregula boonei	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_010_64	TIGR01281_10	L227_2014_8m_010__01013_Sporulation_initiation_inhibitor_protein_Soj_ma272_9_to_52	5.1e-07	44	gi|501012862|ref|WP_012065743.1|	53.7	Alkaliphilus metalliredigens	Alkaliphilus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria
L227_2014_8m_010_64	TIGR01281_10	L227_2014_8m_010__01345_Sporulation_initiation_inhibitor_protein_Soj_ma271_13_to_215	1e-08	203			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__02391_hypothetical_protein_ma281_3_to_58	2.3e-05	56			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__02023_Nitrogenase_iron_protein_1_ma275_3_to_267	2e-62	265	gi|501500412|ref|WP_012508646.1|	98.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__00528_hypothetical_protein_ma282_3_to_57	0.00011	55			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__00532_hypothetical_protein_ma277_6_to_60	1.8e-07	55			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__00620_Sporulation_initiation_inhibitor_protein_Soj_ma279_9_to_47	4.7e-06	39	gi|1057432786|ref|WP_068778612.1|	57.1	Paenibacillus sp. GM2	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__01230_Nitrogenase_iron_protein_1_ma274_9_to_266	1.7e-72	258	gi|754579943|ref|WP_041972206.1|	84.5	Geobacter sp. OR-1	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__02128_Iron-sulfur_cluster_carrier_protein_ma278_17_to_54	1.5e-06	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__01862_Nitrogenase_iron_protein_ma276_5_to_224	2.6e-53	220	gi|750129657|ref|WP_040433735.1|	79.7	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__00489_Light-independent_protochlorophyllide_reductase_iron-sulfur_ATP-binding_protein_ma273_4_to_274	2.4e-128	271	gi|500068737|ref|WP_011746157.1|	94.2	Chlorobium phaeobacteroides	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	TIGR01281_10	L227_S_6D_001_1_contigs__00678_Iron-sulfur_cluster_carrier_protein_ma280_46_to_89	3.8e-06	44			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_002_66	TIGR01281_10	L227_S_6D_002__01516_Sporulation_initiation_inhibitor_protein_Soj_ma284_10_to_48	1.8e-05	39	gi|517987010|ref|WP_019157218.1|	55.3	Bacillus massiliosenegalensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
L227_S_6D_002_66	TIGR01281_10	L227_S_6D_002__01252_Iron-sulfur_cluster_carrier_protein_ma283_103_to_133	5.5e-07	31			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_003_67	TIGR01281_10	L227_S_6D_003__03155_Sporulation_initiation_inhibitor_protein_Soj_ma286_5_to_255	3.8e-07	251	gi|1124359657|ref|WP_074649886.1|	50.0	[Clostridium] aminophilum	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria
L227_S_6D_003_67	TIGR01281_10	L227_S_6D_003__02151_Iron-sulfur_cluster_carrier_protein_ma287_101_to_136	5.8e-06	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_003_67	TIGR01281_10	L227_S_6D_003__03702_Nitrogenase_iron_protein_1_ma285_3_to_269	4.4e-61	267	gi|510822330|ref|WP_016195754.1|	90.9	Arcticibacter svalbardensis	Arcticibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__00328_Iron-sulfur_cluster_carrier_protein_ma294_108_to_152	3.8e-07	45			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__02027_Arsenical_pump-driving_ATPase_ma292_331_to_385	0.00017	55			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01412_hypothetical_protein_ma297_3_to_56	0.00013	54			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__00745_Light-independent_protochlorophyllide_reductase_iron-sulfur_ATP-binding_protein_ma288_4_to_274	2.9e-129	271	gi|493410611|ref|WP_006366588.1|	96.7	unclassified	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01327_Iron-sulfur_cluster_carrier_protein_ma293_17_to_54	1.1e-07	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01535_Sporulation_initiation_inhibitor_protein_Soj_ma296_9_to_47	1.3e-05	39	gi|1057366749|ref|WP_068726938.1|	60.4	unclassified	Tepidibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01155_hypothetical_protein_ma300_5_to_57	0.00066	53			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01921_Nitrogenase_iron_protein_1_ma289_3_to_270	1.7e-62	268	gi|501500412|ref|WP_012508646.1|	96.0	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01316_hypothetical_protein_ma298_3_to_50	0.00014	48			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01312_hypothetical_protein_ma295_6_to_59	2.2e-07	54			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__02027_Arsenical_pump-driving_ATPase_ma291_14_to_49	0.00023	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01865_Nitrogenase_iron_protein_ma290_5_to_224	1.4e-53	220	gi|1071376796|ref|WP_069809029.1|	72.4	Chlorobaculum limnaeum	Chlorobaculum	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_Fe_6C_001_1_contigs_68	TIGR01281_10	L304_Fe_6C_001_1_contigs__01430_hypothetical_protein_ma299_609_to_639	0.001	31			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__00136_hypothetical_protein_ma310_581_to_615	0.00022	35			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__02159_Light-independent_protochlorophyllide_reductase_iron-sulfur_ATP-binding_protein_ma301_4_to_275	4.6e-130	272	gi|499676246|ref|WP_011356980.1|	93.1	Pelodictyon luteolum	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__02074_hypothetical_protein_ma309_3_to_64	5.3e-05	62			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__00745_Nitrogenase_iron_protein_ma303_5_to_224	2.3e-54	220	gi|750129657|ref|WP_040433735.1|	80.0	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__01397_Sporulation_initiation_inhibitor_protein_Soj_ma307_9_to_47	5.5e-06	39	gi|1057366749|ref|WP_068726938.1|	58.7	unclassified	Tepidibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__00631_Nitrogenase_iron_protein_1_ma302_3_to_269	1.1e-61	267	gi|499677523|ref|WP_011358257.1|	96.7	Pelodictyon luteolum	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__00517_Protein_ArsC_ma304_42_to_77	0.0005	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__01535_Iron-sulfur_cluster_carrier_protein_ma308_25_to_62	6.9e-06	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__01465_Iron-sulfur_cluster_carrier_protein_ma305_107_to_142	1.5e-06	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__02043_hypothetical_protein_ma311_3_to_42	0.00026	40			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	TIGR01281_10	L304_S_6D_001_1_contigs__02070_hypothetical_protein_ma306_6_to_58	2.7e-06	53			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_003_70	TIGR01281_10	L442_2011_16_5m_003__00959_Iron-sulfur_cluster_carrier_protein_ma313_102_to_136	8.9e-07	35			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_003_70	TIGR01281_10	L442_2011_16_5m_003__00487_Sporulation_initiation_inhibitor_protein_Soj_ma312_9_to_64	8.2e-08	56	gi|518483399|ref|WP_019653606.1|	63.1	Variovorax paradoxus	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_005_71	TIGR01281_10	L442_2011_16_5m_005__01092_Sporulation_initiation_inhibitor_protein_Soj_ma317_4_to_46	7.3e-06	43	gi|492907820|ref|WP_006038226.1|	51.8	Paenibacillus curdlanolyticus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
L442_2011_16_5m_005_71	TIGR01281_10	L442_2011_16_5m_005__00669_Septum_site-determining_protein_MinD_ma316_6_to_40	1.3e-05	35			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_005_71	TIGR01281_10	L442_2011_16_5m_005__01690_Iron-sulfur_cluster_carrier_protein_ma315_102_to_133	5.7e-06	32			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_005_71	TIGR01281_10	L442_2011_16_5m_005__01638_Chromosome_partitioning_protein_ParA_ma314_8_to_51	2.9e-07	44			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_006_72	TIGR01281_10	L442_2011_16_5m_006__00518_Chromosome_partitioning_protein_ParA_ma318_8_to_251	2.9e-10	244			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_006_72	TIGR01281_10	L442_2011_16_5m_006__01064_Chromosome_partitioning_protein_ParA_ma322_3_to_42	0.00015	40			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_006_72	TIGR01281_10	L442_2011_16_5m_006__00251_Sporulation_initiation_inhibitor_protein_Soj_ma320_9_to_47	7.4e-07	39	gi|836634897|ref|WP_047784509.1|	68.2	Variovorax paradoxus	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	TIGR01281_10	L442_2011_16_5m_006__00521_hypothetical_protein_ma319_9_to_41	0.00073	33			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_006_72	TIGR01281_10	L442_2011_16_5m_006__01888_Iron-sulfur_cluster_carrier_protein_ma321_101_to_130	6.8e-05	30			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_007_73	TIGR01281_10	L442_2011_16_5m_007__01867_Chromosome-partitioning_ATPase_Soj_ma323_8_to_51	3e-07	44			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_007_73	TIGR01281_10	L442_2011_16_5m_007__00529_Iron-sulfur_cluster_carrier_protein_ma326_114_to_143	4.9e-06	30			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_007_73	TIGR01281_10	L442_2011_16_5m_007__00022_Flagellum_site-determining_protein_YlxH_ma327_24_to_58	0.00095	35	gi|494914871|ref|WP_007640909.1|	51.1	Cellvibrio sp. BR	Cellvibrio	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_007_73	TIGR01281_10	L442_2011_16_5m_007__00842_Septum_site-determining_protein_MinD_ma325_6_to_41	8.4e-07	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_007_73	TIGR01281_10	L442_2011_16_5m_007__01593_Sporulation_initiation_inhibitor_protein_Soj_ma324_8_to_43	1.4e-07	36			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_008_74	TIGR01281_10	L442_2011_16_5m_008__01220_hypothetical_protein_ma330_6_to_52	1.1e-06	47			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_008_74	TIGR01281_10	L442_2011_16_5m_008__01419_hypothetical_protein_ma332_5_to_60	0.00079	56			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_008_74	TIGR01281_10	L442_2011_16_5m_008__01022_Nitrogenase_iron_protein_ma329_5_to_250	2.3e-54	246	gi|501499515|ref|WP_012507757.1|	82.4	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	TIGR01281_10	L442_2011_16_5m_008__01016_Nitrogenase_iron_protein_1_ma328_3_to_267	7.2e-63	265	gi|501500412|ref|WP_012508646.1|	97.1	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	TIGR01281_10	L442_2011_16_5m_008__00699_Iron-sulfur_cluster_carrier_protein_ma331_50_to_87	4.7e-06	38			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_015_75	TIGR01281_10	L442_2011_16_5m_015__00356_Chromosome_partitioning_protein_ParA_ma333_9_to_50	2.2e-06	42			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_018_76	TIGR01281_10	L442_2011_16_5m_018__01237_Chromosome-partitioning_ATPase_Soj_ma334_3_to_48	1.4e-06	46			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
