Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
L227_2014_8m_007_61	rpoB_3	L227-2014-8m_6878_1_2_2689_1_ID_77_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_481_ma289_19_to_473	3.1e-154	455	gi|1119662403|ref|WP_072582062.1|	98.8	Polynucleobacter sp. MWH-Adler-W8	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_007_61	rpoB_3	L227-2014-8m_4754_1_2_3529_1_ID_69_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_465_ma286_3_to_1176	0	1174	gi|809275888|ref|WP_046329373.1|	97.8	Polynucleobacter duraquae	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_007_61	rpoB_3	L227-2014-8m_6878_1_2_2689_1_ID_77_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_481_ma290_467_to_863	9.6e-114	397	gi|1119662403|ref|WP_072582062.1|	98.8	Polynucleobacter sp. MWH-Adler-W8	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_007_61	rpoB_3	L227-2014-8m_6689_1_3_2813_1_ID_75_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_478_ma288_740_to_937	2.2e-33	198	gi|1100956624|ref|WP_071464436.1|	98.0	unclassified	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_3085_4_2131_4758_-1_ID_204_4_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_531_ma291_68_to_873	3.9e-70	806	gi|494524317|ref|WP_007313770.1|	88.9	Methanolinea tarda	Methanolinea	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_1946_2_1687_3198_-1_ID_138_2_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_543_ma296_5_to_237	3.2e-06	233	gi|757134627|ref|WP_042688877.1|	89.3	Methanolinea tarda	Methanolinea	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_1946_1_2_1690_-1_ID_138_1_partial_10_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_519_ma295_423_to_541	8.2e-31	119	gi|505097940|ref|WP_015285042.1|	86.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_1946_1_2_1690_-1_ID_138_1_partial_10_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_519_ma292_122_to_161	0.00024	40	gi|505097940|ref|WP_015285042.1|	86.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_1946_1_2_1690_-1_ID_138_1_partial_10_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_519_ma294_346_to_425	9.8e-21	80	gi|505097940|ref|WP_015285042.1|	86.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_3085_3_967_2130_-1_ID_204_3_partial_00_start_type_ATG_rbs_motif_AGGAGG_rbs_spacer_5-10bp_gc_cont_0_512_ma298_53_to_85	4.4e-10	33	gi|504398853|ref|WP_014585955.1|	57.4	Methanosaeta harundinacea	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_3085_3_967_2130_-1_ID_204_3_partial_00_start_type_ATG_rbs_motif_AGGAGG_rbs_spacer_5-10bp_gc_cont_0_512_ma299_226_to_379	1.9e-05	154	gi|504398853|ref|WP_014585955.1|	57.4	Methanosaeta harundinacea	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_1946_1_2_1690_-1_ID_138_1_partial_10_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_519_ma293_203_to_335	2.5e-09	133	gi|505097940|ref|WP_015285042.1|	86.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_62	rpoB_3	L227-2014-8m_1946_2_1687_3198_-1_ID_138_2_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_543_ma297_318_to_476	1.3e-28	159	gi|757134627|ref|WP_042688877.1|	89.3	Methanolinea tarda	Methanolinea	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_010_63	rpoB_3	L227-2014-8m_833_1_3_2966_1_ID_61_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_559_ma302_2_to_982	0	981	gi|501384026|ref|WP_012415592.1|	62.8	Elusimicrobium minutum	Elusimicrobium	Elusimicrobiaceae	Elusimicrobiales	Elusimicrobia	Elusimicrobia	Bacteria
L227_2014_8m_010_63	rpoB_3	L227-2014-8m_833_2_3091_7284_1_ID_61_2_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_542_ma301_1039_to_1392	3.7e-94	354	gi|501384025|ref|WP_012415591.1|	63.1	Elusimicrobium minutum	Elusimicrobium	Elusimicrobiaceae	Elusimicrobiales	Elusimicrobia	Elusimicrobia	Bacteria
L227_2014_8m_010_63	rpoB_3	L227-2014-8m_7884_1_3_638_-1_ID_272_1_partial_10_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_522_ma303_5_to_210	8.8e-70	206	gi|501384026|ref|WP_012415592.1|	67.9	Elusimicrobium minutum	Elusimicrobium	Elusimicrobiaceae	Elusimicrobiales	Elusimicrobia	Elusimicrobia	Bacteria
L227_2014_8m_010_63	rpoB_3	L227-2014-8m_833_2_3091_7284_1_ID_61_2_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_542_ma300_12_to_1023	0	1012	gi|501384025|ref|WP_012415591.1|	63.1	Elusimicrobium minutum	Elusimicrobium	Elusimicrobiaceae	Elusimicrobiales	Elusimicrobia	Elusimicrobia	Bacteria
L227_S_6D_002_64	rpoB_3	L227_S_6D_34_56_87333_91142_-1_ID_17_56_partial_00_start_type_ATG_rbs_motif_TAAA_rbs_spacer_11bp_gc_cont_0_422_ma305_1106_to_1268	3.3e-100	163	gi|1011118163|ref|WP_062040024.1|	87.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_64	rpoB_3	L227_S_6D_34_56_87333_91142_-1_ID_17_56_partial_00_start_type_ATG_rbs_motif_TAAA_rbs_spacer_11bp_gc_cont_0_422_ma304_5_to_1108	0	1104	gi|1011118163|ref|WP_062040024.1|	87.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_64	rpoB_3	L227_S_6D_34_55_82940_87223_-1_ID_17_55_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_14bp_gc_cont_0_423_ma308_1298_to_1419	9.1e-25	122	gi|1011120996|ref|WP_062042857.1|	84.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_64	rpoB_3	L227_S_6D_34_55_82940_87223_-1_ID_17_55_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_14bp_gc_cont_0_423_ma306_5_to_999	0	995	gi|1011120996|ref|WP_062042857.1|	84.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_64	rpoB_3	L227_S_6D_34_55_82940_87223_-1_ID_17_55_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_14bp_gc_cont_0_423_ma307_1024_to_1293	5.4e-73	270	gi|1011120996|ref|WP_062042857.1|	84.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_65	rpoB_3	L227_S_6D_17_22_33202_37485_-1_ID_8_22_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_13bp_gc_cont_0_405_ma313_1297_to_1411	2.5e-25	115	gi|1011120996|ref|WP_062042857.1|	85.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_65	rpoB_3	L227_S_6D_17_22_33202_37485_-1_ID_8_22_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_13bp_gc_cont_0_405_ma311_5_to_999	0	995	gi|1011120996|ref|WP_062042857.1|	85.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_65	rpoB_3	L227_S_6D_17_22_33202_37485_-1_ID_8_22_partial_00_start_type_ATG_rbs_motif_TAA_rbs_spacer_13bp_gc_cont_0_405_ma312_1024_to_1293	3.7e-70	270	gi|1011120996|ref|WP_062042857.1|	85.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_65	rpoB_3	L227_S_6D_17_23_37574_41380_-1_ID_8_23_partial_00_start_type_TTG_rbs_motif_TAA_rbs_spacer_12bp_gc_cont_0_404_ma310_1108_to_1267	3e-99	160	gi|1011118163|ref|WP_062040024.1|	84.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_65	rpoB_3	L227_S_6D_17_23_37574_41380_-1_ID_8_23_partial_00_start_type_TTG_rbs_motif_TAA_rbs_spacer_12bp_gc_cont_0_404_ma309_7_to_1110	0	1104	gi|1011118163|ref|WP_062040024.1|	84.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_enr_S_6D_bin01_66	rpoB_3	L227_S_6D_56_19_20415_24911_-1_ID_13_19_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_471_ma319_1376_to_1477	1.2e-27	102	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_enr_S_6D_bin01_66	rpoB_3	L227_S_6D_56_20_24980_28897_-1_ID_13_20_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_461_ma315_1139_to_1302	2.1e-102	164	gi|753754217|ref|WP_041526912.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_enr_S_6D_bin01_66	rpoB_3	L227_S_6D_56_19_20415_24911_-1_ID_13_19_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_471_ma316_15_to_242	1.1e-61	228	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_enr_S_6D_bin01_66	rpoB_3	L227_S_6D_56_19_20415_24911_-1_ID_13_19_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_471_ma318_1078_to_1351	1.3e-61	274	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_enr_S_6D_bin01_66	rpoB_3	L227_S_6D_56_19_20415_24911_-1_ID_13_19_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_471_ma317_263_to_1051	3.1e-271	789	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_enr_S_6D_bin01_66	rpoB_3	L227_S_6D_56_20_24980_28897_-1_ID_13_20_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_461_ma314_11_to_1143	0	1133	gi|753754217|ref|WP_041526912.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_enr_S_6D_bin01_67	rpoB_3	L304_S_6D_2_131_142616_146527_-1_ID_14_131_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_507_ma320_10_to_1141	0	1132	gi|493410155|ref|WP_006366137.1|	90.5	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_enr_S_6D_bin01_67	rpoB_3	L304_S_6D_2_130_138048_142550_-1_ID_14_130_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_527_ma325_1352_to_1475	1.2e-26	124	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_enr_S_6D_bin01_67	rpoB_3	L304_S_6D_2_130_138048_142550_-1_ID_14_130_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_527_ma323_261_to_1054	5.1e-274	794	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_enr_S_6D_bin01_67	rpoB_3	L304_S_6D_2_130_138048_142550_-1_ID_14_130_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_527_ma324_1079_to_1350	5.6e-60	272	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_enr_S_6D_bin01_67	rpoB_3	L304_S_6D_2_130_138048_142550_-1_ID_14_130_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_527_ma322_14_to_243	7.8e-62	230	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_enr_S_6D_bin01_67	rpoB_3	L304_S_6D_2_131_142616_146527_-1_ID_14_131_partial_00_start_type_GTG_rbs_motif_None_rbs_spacer_None_gc_cont_0_507_ma321_1137_to_1300	4.5e-103	164	gi|493410155|ref|WP_006366137.1|	90.5	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_003_68	rpoB_3	L442-2011-16-5m_1153_5_7471_11544_-1_ID_20_5_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_503_ma326_2_to_1355	0	1354	gi|502793922|ref|WP_013028898.1|	87.7	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_003_68	rpoB_3	L442-2011-16-5m_1153_4_3202_7410_-1_ID_20_4_partial_00_start_type_ATG_rbs_motif_GGxGG_rbs_spacer_5-10bp_gc_cont_0_517_ma327_12_to_1004	0	993	gi|502793923|ref|WP_013028899.1|	85.5	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_003_68	rpoB_3	L442-2011-16-5m_1153_4_3202_7410_-1_ID_20_4_partial_00_start_type_ATG_rbs_motif_GGxGG_rbs_spacer_5-10bp_gc_cont_0_517_ma328_993_to_1378	3e-107	386	gi|502793923|ref|WP_013028899.1|	85.5	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_70	rpoB_3	L442-2011-16-5m_1087_7_3649_7719_1_ID_69_7_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_615_ma329_2_to_1354	0	1353	gi|751629231|ref|WP_041097040.1|	96.8	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_70	rpoB_3	L442-2011-16-5m_1087_8_7749_12086_1_ID_69_8_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_619_ma330_14_to_707	1.6e-278	694	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_70	rpoB_3	L442-2011-16-5m_1087_8_7749_12086_1_ID_69_8_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_619_ma332_1027_to_1414	6.1e-110	388	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_70	rpoB_3	L442-2011-16-5m_1087_8_7749_12086_1_ID_69_8_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_619_ma331_753_to_1027	2.6e-118	275	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_2287_2_4076_8569_1_ID_39_2_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_471_ma336_263_to_595	1.7e-151	333	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_2287_1_95_4006_1_ID_39_1_partial_00_start_type_GTG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_456_ma334_1137_to_1300	3e-102	164	gi|753754217|ref|WP_041526912.1|	94.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_2287_2_4076_8569_1_ID_39_2_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_471_ma335_16_to_241	6.9e-61	226	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_2287_2_4076_8569_1_ID_39_2_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_471_ma339_1351_to_1472	1.9e-26	122	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_2287_1_95_4006_1_ID_39_1_partial_00_start_type_GTG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_456_ma333_12_to_1138	0	1127	gi|753754217|ref|WP_041526912.1|	94.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_24007_1_2_1846_-1_ID_307_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_460_ma340_81_to_607	6.5e-192	527	gi|1055142688|ref|WP_066889912.1|	77.0	Streptomyces thermoautotrophicus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_2287_2_4076_8569_1_ID_39_2_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_471_ma338_1078_to_1351	4.3e-60	274	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_2287_2_4076_8569_1_ID_39_2_partial_00_start_type_ATG_rbs_motif_AGGA_rbs_spacer_5-10bp_gc_cont_0_471_ma337_623_to_1053	2e-122	431	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_72	rpoB_3	L442-2011-16-5m_13266_1_1_411_1_ID_211_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_521_ma341_2_to_103	4.6e-29	102	gi|740062808|ref|WP_037912334.1|	77.7	Streptomyces yeochonensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_015_73	rpoB_3	L442-2011-16-5m_268_27_14485_18654_-1_ID_1_27_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_528_ma344_18_to_977	0	960	gi|757171833|ref|WP_042725921.1|	72.7	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_73	rpoB_3	L442-2011-16-5m_268_27_14485_18654_-1_ID_1_27_partial_00_start_type_ATG_rbs_motif_None_rbs_spacer_None_gc_cont_0_528_ma345_1014_to_1356	3.4e-101	343	gi|757171833|ref|WP_042725921.1|	72.7	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_73	rpoB_3	L442-2011-16-5m_268_28_18682_22512_-1_ID_1_28_partial_00_start_type_ATG_rbs_motif_AGGAG_rbs_spacer_5-10bp_gc_cont_0_527_ma342_4_to_1095	0	1092	gi|494040793|ref|WP_006982917.1|	72.4	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_73	rpoB_3	L442-2011-16-5m_268_28_18682_22512_-1_ID_1_28_partial_00_start_type_ATG_rbs_motif_AGGAG_rbs_spacer_5-10bp_gc_cont_0_527_ma343_1095_to_1260	1.5e-101	166	gi|494040793|ref|WP_006982917.1|	72.4	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_018_74	rpoB_3	L442-2011-16-5m_512_8_7896_12119_1_ID_28_8_partial_00_start_type_ATG_rbs_motif_AGGAG_rbs_spacer_5-10bp_gc_cont_0_482_ma348_992_to_1389	8.5e-111	398	gi|490280031|ref|WP_004175962.1|	91.5	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_018_74	rpoB_3	L442-2011-16-5m_46989_2_366_1067_-1_ID_218_2_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_483_ma351_26_to_213	2.6e-42	188			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_018_74	rpoB_3	L442-2011-16-5m_32024_1_144_1469_-1_ID_169_1_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_517_ma349_1_to_161	1.9e-44	161	gi|948016402|ref|WP_056675710.1|	75.0	Angustibacter sp. Root456	Angustibacter	Kineosporiaceae	Kineosporiales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_018_74	rpoB_3	L442-2011-16-5m_23050_1_3_1907_-1_ID_140_1_partial_11_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_471_ma352_204_to_623	3.6e-31	420			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_018_74	rpoB_3	L442-2011-16-5m_512_7_3724_7797_1_ID_28_7_partial_00_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_468_ma346_2_to_1355	0	1354	gi|490280033|ref|WP_004175964.1|	92.6	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_018_74	rpoB_3	L442-2011-16-5m_32024_1_144_1469_-1_ID_169_1_partial_01_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_517_ma350_162_to_407	7.1e-71	246	gi|948016402|ref|WP_056675710.1|	75.0	Angustibacter sp. Root456	Angustibacter	Kineosporiaceae	Kineosporiales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_018_74	rpoB_3	L442-2011-16-5m_512_8_7896_12119_1_ID_28_8_partial_00_start_type_ATG_rbs_motif_AGGAG_rbs_spacer_5-10bp_gc_cont_0_482_ma347_11_to_995	0	985	gi|490280031|ref|WP_004175962.1|	91.5	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_021_75	rpoB_3	L442-2011-16-5m_13382_1_3_1412_1_ID_220_1_partial_10_start_type_Edge_rbs_motif_None_rbs_spacer_None_gc_cont_0_596_ma358_2_to_192	1e-59	191	gi|916327337|ref|WP_051062383.1|	78.9	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_75	rpoB_3	L442-2011-16-5m_5280_1_1_2334_-1_ID_173_1_partial_10_start_type_ATG_rbs_motif_GGAG_GAGG_rbs_spacer_5-10bp_gc_cont_0_587_ma357_235_to_778	2e-175	544	gi|505253261|ref|WP_015440363.1|	82.2	Ilumatobacter coccineus	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
